CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Complain,Satisfaction Score,Point Earned,Geography_Germany,Geography_Spain,Gender_Male,Card Type_GOLD,Card Type_PLATINUM,Card Type_SILVER,actual,predicted,churn_probability,churn_risk
668,46,7,161806.09,1,1,1,173052.19,0,4,794,True,False,False,True,False,False,0,0,0.000968333992141324,Low Risk
667,56,2,168883.08,1,0,1,18897.78,0,2,321,False,True,True,False,True,False,0,0,0.0003377202665013109,Low Risk
602,35,8,0.0,2,1,1,152843.53,0,2,677,False,False,False,False,True,False,0,0,0.0005972575695844432,Low Risk
700,31,7,0.0,2,0,1,145151.96,0,1,676,False,True,True,True,False,False,0,0,9.758047976305e-05,Low Risk
580,39,9,128362.59,1,1,0,86044.98,0,1,456,False,False,False,True,False,False,0,0,0.010904126345660436,Low Risk
606,36,5,190479.48,2,0,0,179351.89,0,5,929,True,False,True,False,True,False,0,0,0.0016147804606283643,Low Risk
631,34,4,124379.14,1,1,0,106892.91,0,1,461,False,False,False,False,False,True,0,0,0.013937147072802837,Low Risk
461,74,1,186445.31,2,1,1,196767.83,0,3,885,True,False,False,True,False,False,0,0,0.0006557522778387897,Low Risk
600,39,5,0.0,2,0,0,118272.07,0,4,225,False,False,False,True,False,False,0,0,0.01943720171963737,Low Risk
632,44,3,107764.75,1,1,0,185667.72,0,4,582,False,False,True,True,False,False,0,0,0.0013636924209249539,Low Risk
805,33,3,105663.56,2,0,1,33330.89,0,3,709,True,False,False,False,False,True,0,0,0.001975656003696587,Low Risk
701,33,7,123870.07,1,1,0,97794.71,0,1,942,False,True,False,True,False,False,0,0,0.00238372137385948,Low Risk
679,35,1,110245.13,1,1,1,178291.09,0,5,728,True,False,True,True,False,False,0,0,0.0002717419755100432,Low Risk
582,29,0,0.0,1,1,1,84012.81,0,2,572,False,False,False,False,False,False,0,0,0.0022115637678566,Low Risk
729,30,9,0.0,2,1,0,151869.35,0,1,807,False,False,True,False,False,False,0,0,0.0012261411485850015,Low Risk
850,41,5,0.0,2,1,1,34827.43,0,2,914,False,False,False,True,False,False,0,0,0.0002987869881462452,Low Risk
667,42,10,64404.26,2,0,0,26022.37,0,5,577,True,False,False,False,False,False,0,0,0.03916425728915977,Low Risk
443,36,6,70438.01,2,0,1,56937.43,0,4,858,False,True,True,True,False,False,0,0,6.550138327020956e-05,Low Risk
646,39,6,121681.91,2,0,1,61793.47,0,1,321,True,False,True,True,False,False,0,0,0.0008067295982659464,Low Risk
781,33,3,0.0,2,1,1,42556.33,0,2,989,False,True,True,True,False,False,0,0,3.656969664379059e-05,Low Risk
810,33,6,0.0,2,1,1,77965.67,0,4,520,False,False,True,False,False,False,0,0,0.0001566680432554614,Low Risk
521,39,3,146408.68,1,0,0,72993.67,0,3,818,False,True,False,False,False,False,0,0,0.008405225501187538,Low Risk
607,25,4,121166.89,1,0,1,115288.24,0,1,551,False,True,False,False,False,False,0,0,0.0011900324192932476,Low Risk
704,42,8,129735.3,2,1,1,179565.57,0,1,361,False,False,True,False,True,False,0,0,0.00011480139626355657,Low Risk
850,26,4,62610.96,2,0,1,179365.1,0,3,604,False,False,False,False,False,False,0,0,0.0006261282417947198,Low Risk
737,35,0,133377.8,1,0,1,64050.19,0,1,666,True,False,True,False,False,False,0,0,0.001169496017154885,Low Risk
682,43,7,111094.05,2,1,1,64679.3,0,2,571,True,False,False,True,False,False,0,0,0.0013610205926395697,Low Risk
520,32,5,110029.77,1,1,0,56246.69,0,4,483,True,False,True,False,False,False,0,0,0.012203565389740947,Low Risk
704,37,4,0.0,2,0,0,25684.93,0,5,439,False,True,True,False,False,True,0,0,0.002348043601928226,Low Risk
775,51,2,123783.25,1,1,1,134901.57,0,2,489,True,False,True,False,True,False,0,0,0.0007172332314757747,Low Risk
741,35,1,0.0,2,1,0,36557.55,0,1,500,False,False,False,False,False,True,0,0,0.01284486889577879,Low Risk
681,67,7,0.0,2,0,1,163714.92,0,1,444,False,True,True,False,False,True,0,0,0.0002598990597721222,Low Risk
807,33,10,101952.97,2,1,0,178153.65,0,2,634,False,False,True,True,False,False,0,0,0.0005183344495442346,Low Risk
523,34,2,161588.89,1,1,1,51358.66,0,3,940,False,False,True,False,True,False,0,0,9.278371625343151e-05,Low Risk
558,47,9,0.0,2,1,0,103787.28,0,2,251,False,False,False,False,True,False,0,0,0.01900635089019376,Low Risk
494,37,5,107106.33,2,1,0,172063.09,0,3,586,True,False,True,False,True,False,0,0,0.003978797996521204,Low Risk
710,38,4,0.0,2,1,1,136390.88,0,4,411,False,True,False,False,False,False,0,0,0.0006228241444943246,Low Risk
758,35,5,0.0,2,0,0,100365.51,0,1,833,False,True,False,False,False,False,0,0,0.006725772584208235,Low Risk
727,37,9,101191.83,1,1,1,34551.35,1,2,613,True,False,True,False,True,False,1,1,0.9827301574361806,High Risk
639,35,1,103015.12,2,1,1,139094.12,0,1,467,False,False,False,False,True,False,0,0,0.000633167049588272,Low Risk
644,49,10,0.0,2,1,1,145089.64,0,4,511,False,True,True,False,False,True,0,0,9.929065450906911e-05,Low Risk
796,39,5,86350.87,2,0,0,105080.53,0,1,570,True,False,True,True,False,False,0,0,0.005372520332350595,Low Risk
615,64,0,81564.1,2,0,1,35896.09,0,3,586,False,False,True,False,False,True,0,0,0.0002689668764531936,Low Risk
613,51,7,147262.11,1,1,1,53630.9,1,1,669,True,False,False,False,False,True,1,1,0.9963911442098455,High Risk
850,43,7,0.0,2,1,1,173851.11,0,3,368,False,False,True,False,False,False,0,0,0.00018804677791181356,Low Risk
570,36,3,0.0,2,1,0,92118.75,0,2,971,False,False,False,False,False,False,0,0,0.006126746070845333,Low Risk
717,36,2,99472.76,2,1,0,94274.72,1,4,472,False,False,False,False,False,False,1,1,0.9982609772811978,High Risk
788,70,1,0.0,2,1,1,41610.62,0,3,844,False,True,False,False,False,False,0,0,0.0004341721358170022,Low Risk
700,37,7,0.0,2,1,0,17040.82,0,3,341,False,False,False,False,False,False,0,0,0.017025058886354166,Low Risk
714,29,9,0.0,2,1,0,129192.55,0,3,323,False,True,True,False,False,False,0,0,0.0017283621806281728,Low Risk
422,54,4,0.0,2,1,1,7166.71,0,5,733,False,True,False,False,True,False,0,0,0.0005411699447589562,Low Risk
738,31,9,82674.15,1,1,0,41970.72,0,4,234,False,False,True,False,False,False,0,0,0.004530450949791273,Low Risk
771,67,8,0.0,2,1,1,51219.8,0,1,352,False,True,False,True,False,False,0,0,0.0007312072700171107,Low Risk
629,41,10,150148.51,1,0,0,6936.27,0,2,799,False,True,True,False,False,False,0,0,0.0018064174152465108,Low Risk
752,45,3,105426.5,2,0,1,89773.45,0,2,244,True,False,False,False,False,True,0,0,0.005341139086795604,Low Risk
716,31,8,109578.04,2,1,1,51503.51,0,1,393,False,False,True,False,False,False,0,0,0.0001699777757360014,Low Risk
744,30,1,124037.28,1,1,1,142210.94,0,5,334,False,True,False,False,False,False,0,0,0.0006625345060593446,Low Risk
635,31,1,0.0,2,1,0,135382.23,0,5,510,False,True,True,False,True,False,0,0,0.0010624957477426784,Low Risk
745,21,4,137910.45,1,1,1,177235.23,0,3,923,False,False,True,False,True,False,0,0,5.5901994315158874e-05,Low Risk
629,37,10,99546.25,3,0,1,25136.95,1,1,878,False,False,False,False,True,False,1,1,0.9589105049951899,High Risk
637,30,1,122185.53,1,1,0,102566.46,1,2,782,True,False,True,True,False,False,1,1,0.9971471261035632,High Risk
693,43,4,152341.55,1,1,0,9241.78,0,5,299,False,False,False,False,False,True,0,0,0.013995948138428247,Low Risk
513,29,10,0.0,2,0,1,25514.77,0,5,536,False,False,True,True,False,False,0,0,0.00021404484674569817,Low Risk
850,43,5,129305.09,2,0,1,19244.58,0,4,615,True,False,True,False,True,False,0,0,0.00039640913916178086,Low Risk
539,20,0,83459.86,1,1,1,146752.67,0,4,814,False,False,True,False,False,False,0,0,0.00014420982890018925,Low Risk
421,34,6,90723.36,1,1,1,12162.76,0,5,417,False,True,True,True,False,False,0,0,0.00016783931689435646,Low Risk
487,44,6,61691.45,1,1,1,53087.98,0,1,936,False,True,True,False,False,True,0,0,0.00012718474383030347,Low Risk
688,52,1,0.0,2,1,1,172033.57,0,1,635,False,False,True,False,False,False,0,0,0.0001943016067673929,Low Risk
581,26,3,105099.45,1,1,1,184520.0,1,5,877,True,False,False,False,False,False,1,1,0.9925966232967322,High Risk
650,25,2,114330.95,1,1,1,25325.07,0,1,876,True,False,False,False,False,False,0,0,0.002736389292084927,Low Risk
612,38,1,0.0,2,1,1,9209.21,0,2,673,False,False,False,False,False,True,0,0,0.0009396968104111851,Low Risk
622,39,9,83456.79,2,0,0,38882.34,0,3,342,False,False,False,True,False,False,0,0,0.012182898111995336,Low Risk
644,44,8,106022.73,2,0,0,148727.42,0,1,934,True,False,False,False,False,False,0,0,0.01969840624749412,Low Risk
747,29,7,117726.33,1,1,1,175398.34,0,5,942,True,False,True,True,False,False,0,0,0.00014155379534282363,Low Risk
495,47,10,137682.68,1,1,0,71071.47,0,5,908,False,False,True,False,False,True,0,0,0.0010894382049741035,Low Risk
779,32,10,80728.15,1,1,0,86306.75,0,5,379,False,False,True,True,False,False,0,0,0.00175951840908628,Low Risk
572,48,3,152827.99,1,1,0,38411.79,1,5,352,True,False,False,True,False,False,1,1,0.9997012993824941,High Risk
667,39,4,83765.35,2,1,0,118358.54,0,3,609,True,False,False,False,True,False,0,0,0.018436498453407134,Low Risk
679,35,8,119182.73,1,0,0,121210.09,0,3,369,False,True,False,False,False,True,0,0,0.012890199621044207,Low Risk
721,38,7,0.0,1,0,1,53534.8,0,3,932,False,True,True,True,False,False,0,0,0.00012391727553914903,Low Risk
631,33,8,0.0,2,0,0,117374.22,0,5,970,False,False,False,False,True,False,0,0,0.005127507436474481,Low Risk
588,41,2,131341.46,2,0,1,7034.94,0,2,306,True,False,True,False,True,False,0,0,0.0012237923091675028,Low Risk
639,28,8,97840.72,1,1,1,178222.77,0,2,260,False,True,False,False,False,False,0,0,0.00105530238598384,Low Risk
707,48,7,105086.74,1,1,1,180344.69,1,5,744,True,False,False,False,True,False,1,1,0.9926660284720407,High Risk
796,56,6,94231.13,1,0,0,121164.6,1,2,667,False,True,True,True,False,False,1,1,0.992075051813378,High Risk
789,27,8,66201.96,1,1,1,79458.12,0,1,332,False,False,False,False,False,False,0,0,0.0018534883413680392,Low Risk
489,38,5,117289.92,1,0,0,85231.88,0,2,655,False,False,False,True,False,False,0,0,0.013997540274902331,Low Risk
613,29,6,185709.28,2,1,1,77242.19,0,2,784,False,False,False,False,False,True,0,0,0.0002299732558760295,Low Risk
573,36,1,0.0,1,1,1,56905.38,0,1,417,False,False,False,False,False,True,0,0,0.003079454608473056,Low Risk
687,28,7,108116.66,1,1,1,27411.19,0,3,387,False,False,True,False,True,False,0,0,0.00025953474903629123,Low Risk
634,25,9,0.0,2,1,1,8227.91,0,2,730,False,True,True,True,False,False,0,0,6.615354633578019e-05,Low Risk
589,36,8,114435.47,1,1,0,26955.72,0,5,688,False,False,True,False,False,True,0,0,0.0017129581692465249,Low Risk
636,30,8,141787.31,2,1,1,109685.61,0,3,405,True,False,True,False,False,True,0,0,0.000364757827007268,Low Risk
626,49,9,171787.84,2,1,0,187192.23,0,5,398,True,False,True,False,False,True,0,0,0.003030065129258239,Low Risk
707,42,10,0.0,2,1,1,152944.39,0,4,845,False,False,False,False,False,True,0,0,0.00034052102864896177,Low Risk
712,48,8,0.0,2,1,0,183235.33,0,2,923,False,True,False,False,False,True,0,0,0.0025989762049649107,Low Risk
535,45,2,0.0,2,1,0,125658.28,0,5,430,False,False,True,False,False,False,0,0,0.0029267095911300065,Low Risk
636,33,0,0.0,1,1,0,92277.47,1,2,618,False,True,False,False,False,True,1,1,0.9990384106251027,High Risk
634,29,8,130036.21,2,0,1,69849.55,0,3,713,True,False,False,True,False,False,0,0,0.0013304028768589644,Low Risk
712,33,3,153819.58,1,1,0,79176.09,1,3,942,False,False,True,True,False,False,1,1,0.9814210913076549,High Risk
684,34,9,100628.0,2,1,1,190263.78,0,2,451,False,True,True,False,True,False,0,0,6.113153724452589e-05,Low Risk
630,39,7,135483.17,1,1,0,140881.2,1,1,309,False,True,False,False,False,True,1,1,0.9988717216392703,High Risk
558,25,10,111363.1,2,1,0,197264.35,0,4,837,True,False,True,False,True,False,0,0,0.0016684689661741823,Low Risk
821,31,2,68927.57,1,1,1,25445.0,0,4,369,True,False,False,True,False,False,0,0,0.0036777435819714058,Low Risk
671,34,6,37266.67,2,0,0,156917.12,0,3,565,True,False,False,False,False,True,0,0,0.03616928798865781,Low Risk
680,43,4,0.0,2,1,1,58761.33,0,1,528,False,False,False,False,False,True,0,0,0.0011054858726387519,Low Risk
653,27,6,107751.68,2,1,1,33389.42,0,3,563,False,True,False,True,False,False,0,0,0.00022676092460980336,Low Risk
774,42,2,132193.94,2,1,1,162865.52,0,1,851,True,False,True,False,False,True,0,0,0.00017712284988870188,Low Risk
710,21,4,109130.96,2,1,1,56191.99,0,5,627,False,False,True,False,False,True,0,0,6.633915514914401e-05,Low Risk
679,33,1,0.0,2,0,0,69608.48,0,5,999,False,False,False,False,False,False,0,0,0.006735184788175604,Low Risk
850,31,8,0.0,2,1,0,178667.7,0,4,541,False,False,True,True,False,False,0,0,0.0008280856249888807,Low Risk
638,44,9,77637.35,2,1,1,111346.22,0,4,343,False,True,True,False,False,True,0,0,9.79829919355861e-05,Low Risk
560,27,5,0.0,2,1,0,131919.48,0,2,563,False,False,False,False,False,False,0,0,0.011156275435874188,Low Risk
740,51,4,0.0,2,1,1,178929.84,0,4,850,False,False,False,False,False,True,0,0,0.0003584723492911926,Low Risk
568,26,6,0.0,2,0,0,166495.2,0,5,634,False,True,False,False,False,True,0,0,0.006133761291048913,Low Risk
609,53,6,0.0,2,1,1,124218.27,0,3,645,False,False,False,True,False,False,0,0,0.0005493097089600826,Low Risk
793,25,3,100913.57,1,0,0,10579.72,0,5,793,False,True,True,False,False,True,0,0,0.001249222854193199,Low Risk
539,37,1,130922.81,2,0,0,2186.83,0,1,319,False,True,False,False,True,False,0,0,0.013192016441910367,Low Risk
667,23,6,136100.69,2,0,0,169669.33,1,1,606,False,True,False,False,False,False,1,1,0.9974611417986369,High Risk
611,31,0,107884.81,2,1,1,183487.98,0,2,388,True,False,True,False,False,False,0,0,0.0005679730909570913,Low Risk
502,35,6,0.0,2,1,1,80618.47,0,5,808,False,False,False,False,True,False,0,0,0.0004876199308265259,Low Risk
698,47,6,0.0,1,1,0,50213.81,1,4,625,False,True,False,False,True,False,1,1,0.9988139760198562,High Risk
687,39,7,0.0,2,1,0,26848.25,0,1,895,False,False,True,False,True,False,0,0,0.0012884683040486939,Low Risk
750,37,6,0.0,1,1,1,117948.0,1,2,298,False,False,False,True,False,False,1,1,0.9931878268559023,High Risk
707,35,9,0.0,2,1,1,70403.65,0,2,860,False,False,False,False,False,True,0,0,0.00044959466133472824,Low Risk
670,43,1,97792.21,1,0,0,120225.62,0,4,701,False,True,True,False,False,True,0,0,0.0017964916878379594,Low Risk
545,53,5,114421.55,1,1,0,180598.28,1,3,490,True,False,True,False,True,False,1,1,0.9987458884350378,High Risk
628,45,9,0.0,2,1,1,96862.56,0,1,429,False,False,True,True,False,False,0,0,0.00019311736050981113,Low Risk
636,44,2,0.0,2,0,0,86414.41,0,1,663,False,False,True,False,False,True,0,0,0.0035591371838809304,Low Risk
587,62,7,121286.27,1,0,1,6776.92,0,5,500,False,True,True,False,False,False,0,0,0.0003108191954468247,Low Risk
610,27,9,159561.93,1,0,1,103381.47,0,3,513,False,False,False,False,False,False,0,0,0.0013379715144759788,Low Risk
736,30,9,0.0,2,1,0,34180.33,0,3,341,False,False,False,True,False,False,0,0,0.009327014084110692,Low Risk
726,34,9,0.0,2,0,0,14121.61,0,3,616,False,False,True,False,False,True,0,0,0.0028363775700216472,Low Risk
674,47,6,106901.94,1,1,1,2079.2,1,4,363,True,False,True,True,False,False,1,1,0.9865381686195329,High Risk
650,60,8,0.0,2,1,1,102925.76,0,3,256,False,False,True,True,False,False,0,0,0.00024390533475731455,Low Risk
799,31,9,154586.92,1,0,1,88604.89,1,4,665,True,False,True,False,False,True,1,1,0.9779417851820846,High Risk
592,39,7,0.0,2,1,0,83084.33,0,5,563,False,False,True,False,False,True,0,0,0.0017777716195055164,Low Risk
551,32,4,0.0,2,1,0,53420.53,0,3,921,False,True,True,False,False,False,0,0,0.0008867209577005809,Low Risk
652,36,9,150956.71,1,0,0,72350.17,0,2,507,True,False,True,True,False,False,0,0,0.009370171712295604,Low Risk
773,40,10,0.0,2,0,1,69303.15,0,3,826,False,False,False,False,True,False,0,0,0.00064856411436468,Low Risk
453,38,8,120623.21,1,1,0,129697.99,0,5,364,True,False,False,True,False,False,0,0,0.03649746449372264,Low Risk
656,30,3,0.0,2,0,1,17104.0,0,1,320,False,False,True,False,True,False,0,0,0.0005629136163033769,Low Risk
590,37,6,169902.92,1,1,1,128256.18,0,3,987,False,True,True,True,False,False,0,0,3.0143580644308343e-05,Low Risk
555,29,4,128744.04,1,1,1,47454.93,0,3,899,False,False,True,True,False,False,0,0,8.20950490524862e-05,Low Risk
529,61,1,0.0,2,1,1,191370.97,0,5,589,False,False,True,False,False,True,0,0,0.00016200837988629207,Low Risk
593,41,4,119703.1,2,1,1,109783.29,0,3,814,True,False,False,True,False,False,0,0,0.000798243674790448,Low Risk
658,39,7,0.0,2,1,0,48378.4,0,4,850,False,False,True,False,False,False,0,0,0.0012929213205288143,Low Risk
671,32,6,123912.78,2,1,1,146636.44,0,1,748,False,True,True,False,True,False,0,0,3.895250301669602e-05,Low Risk
696,36,7,0.0,2,1,1,82298.59,0,3,291,False,True,False,False,True,False,0,0,0.0007560717579351706,Low Risk
589,34,6,0.0,2,1,1,177896.92,0,1,261,False,False,True,False,False,True,0,0,0.0003094561882573629,Low Risk
606,61,5,108166.09,2,0,1,8643.21,0,3,386,False,False,True,False,False,False,0,0,0.0003852646946686893,Low Risk
601,48,9,163630.76,1,0,1,41816.49,1,1,490,True,False,True,False,False,False,1,1,0.9929270288467806,High Risk
668,32,7,0.0,2,1,1,777.37,0,2,883,False,False,True,True,False,False,0,0,8.206463709586557e-05,Low Risk
812,33,2,127154.14,2,0,1,105383.49,0,1,344,True,False,True,False,False,True,0,0,0.000771399336184161,Low Risk
416,41,10,122189.66,2,1,0,98301.61,0,3,281,True,False,False,False,False,True,0,0,0.03799104033009386,Low Risk
550,51,5,0.0,2,1,0,153917.41,0,2,977,False,True,True,False,False,True,0,0,0.0006914569962248462,Low Risk
712,27,2,133009.51,1,1,0,126809.15,0,5,584,False,False,False,False,True,False,0,0,0.006188915284371672,Low Risk
669,42,1,103873.39,1,1,0,148611.52,0,2,964,True,False,False,False,False,True,0,0,0.019277927020299016,Low Risk
577,29,2,0.0,1,1,1,168924.41,0,2,665,False,True,True,True,False,False,0,0,0.00013134402055264385,Low Risk
597,30,2,119370.11,1,1,1,182726.22,1,4,851,False,True,False,False,False,True,1,1,0.957021680083398,High Risk
608,50,6,0.0,1,1,0,93568.77,1,4,343,False,False,True,False,False,True,1,1,0.9980689494808376,High Risk
471,36,5,90063.74,2,1,1,96366.7,0,1,368,True,False,False,False,False,True,0,0,0.0039060522607014046,Low Risk
729,39,6,127415.85,1,1,1,184977.2,1,3,902,True,False,True,False,False,True,1,1,0.9557665225123001,High Risk
690,35,6,112689.95,1,1,0,176962.31,0,3,828,False,False,True,False,False,True,0,0,0.0010507716865387044,Low Risk
685,43,4,97392.18,2,1,0,43956.83,0,1,689,False,True,True,False,True,False,0,0,0.0007782215078750149,Low Risk
659,56,9,123785.24,1,1,0,99504.03,1,4,928,False,False,False,True,False,False,1,1,0.9966847887112649,High Risk
748,26,1,77780.29,1,0,1,183049.41,0,3,340,False,False,False,True,False,False,0,0,0.001421726265603035,Low Risk
614,43,8,140733.74,1,1,1,166588.76,0,2,912,True,False,True,False,False,False,0,0,0.0003549384718983582,Low Risk
413,35,2,0.0,2,1,1,60972.84,0,1,541,False,True,True,True,False,False,0,0,0.0001455576774410611,Low Risk
546,36,7,85660.96,1,0,0,134778.01,0,4,527,False,True,False,False,True,False,0,0,0.011737399741256054,Low Risk
694,31,5,0.0,1,1,0,35593.18,0,2,636,False,True,True,False,True,False,0,0,0.0023007382442697824,Low Risk
666,53,5,64646.7,1,1,0,128019.48,1,3,580,False,False,True,True,False,False,1,1,0.9942827689845434,High Risk
792,50,9,0.0,4,1,1,194700.81,1,4,369,False,False,True,False,False,False,1,1,0.7954866084623042,High Risk
671,29,6,0.0,2,0,0,12048.67,0,2,328,False,True,False,True,False,False,0,0,0.012723043691110476,Low Risk
661,35,5,150725.53,2,0,1,113656.85,1,1,770,True,False,False,True,False,False,0,1,0.9905360195552115,High Risk
607,27,2,0.0,2,1,0,63495.86,0,3,377,False,False,False,False,False,False,0,0,0.016370949122732723,Low Risk
550,38,2,103391.38,1,0,1,90878.13,0,3,960,True,False,True,False,False,False,0,0,0.0007796097235026692,Low Risk
600,50,6,94684.27,1,1,1,50488.91,0,3,981,False,True,False,False,False,False,0,0,0.00041597166532796303,Low Risk
501,27,4,95331.83,2,1,0,132104.76,0,1,301,True,False,True,False,False,False,0,0,0.010418807913960774,Low Risk
749,60,6,0.0,1,1,0,17978.68,1,5,718,False,False,False,False,False,True,1,1,0.9991402175559214,High Risk
850,40,4,166082.15,2,0,1,44406.17,0,1,563,True,False,True,False,False,True,0,0,0.00046364665431137116,Low Risk
549,55,1,137592.31,2,0,1,116548.02,1,4,319,True,False,False,False,True,False,1,1,0.99728193637534,High Risk
566,42,6,0.0,1,1,0,180702.12,1,3,420,False,False,False,True,False,False,1,1,0.9992967883460631,High Risk
792,36,5,115725.24,2,0,0,1871.25,0,5,515,True,False,True,False,False,False,0,0,0.006924150304619025,Low Risk
624,35,0,180303.24,2,1,0,163587.9,0,5,501,True,False,False,False,False,False,0,0,0.014159990152600197,Low Risk
744,34,3,0.0,2,1,0,27244.35,0,2,764,False,True,True,False,True,False,0,0,0.0009196947188048212,Low Risk
657,34,5,154983.98,1,1,0,27738.01,0,2,762,False,True,True,False,True,False,0,0,0.0009166760893003174,Low Risk
735,29,10,0.0,2,1,1,95025.27,0,2,439,False,True,True,False,False,False,0,0,0.0001341167927103993,Low Risk
520,31,4,93249.4,1,1,0,77335.75,0,1,759,False,False,True,False,False,False,0,0,0.002746816789138438,Low Risk
673,72,1,0.0,2,0,1,111981.19,0,3,865,False,False,True,False,False,True,0,0,0.00019811506667781936,Low Risk
687,47,7,0.0,2,1,1,177624.01,0,1,517,False,False,False,False,False,False,0,0,0.0009997744705648561,Low Risk
465,51,8,122522.32,1,0,0,181297.65,1,5,828,False,False,False,False,False,True,1,1,0.9987243587869744,High Risk
692,28,9,118945.09,1,0,0,16064.25,1,3,735,False,True,True,False,False,True,1,1,0.9925863833545469,High Risk
461,35,5,0.0,1,1,1,54209.02,0,2,710,False,False,False,True,False,False,0,0,0.0013020109688725522,Low Risk
586,47,5,157099.47,2,1,1,65481.86,0,1,576,True,False,False,False,False,False,0,0,0.002189126350310512,Low Risk
637,33,0,132255.99,2,0,1,74588.41,0,1,284,False,False,True,True,False,False,0,0,0.00023393989177134355,Low Risk
620,70,3,87926.24,2,1,0,33350.26,1,3,909,False,False,False,False,False,True,1,1,0.9975249215605891,High Risk
701,39,2,0.0,2,1,1,82526.92,0,4,812,False,False,True,False,False,False,0,0,0.00011399031586705437,Low Risk
657,36,8,0.0,2,0,1,123866.43,0,4,932,False,True,True,False,False,False,0,0,8.205745000863182e-05,Low Risk
594,40,0,152092.44,2,1,1,83508.93,0,5,373,True,False,True,False,False,False,0,0,0.00048289935006250797,Low Risk
481,37,8,152303.66,2,1,1,175082.2,0,1,517,False,False,True,False,True,False,0,0,9.864412411716654e-05,Low Risk
669,42,9,0.0,2,0,0,135630.32,0,2,526,False,False,False,False,True,False,0,0,0.014616583007133135,Low Risk
504,43,7,102365.49,1,1,0,194690.77,1,4,940,True,False,False,False,False,True,1,1,0.9993400860377739,High Risk
681,33,10,0.0,1,0,0,158336.36,0,1,818,False,True,True,False,True,False,0,0,0.002163245920468498,Low Risk
733,28,5,0.0,2,0,0,12761.16,0,5,777,False,False,False,False,False,True,0,0,0.008398908142164882,Low Risk
687,27,9,152328.88,2,0,0,126494.82,0,5,769,True,False,False,False,False,False,0,0,0.013171625634411705,Low Risk
704,39,10,102556.18,2,1,0,171971.25,1,3,906,True,False,False,False,False,True,1,1,0.9985135468898619,High Risk
496,29,4,0.0,2,1,0,164806.89,0,3,720,False,False,False,False,False,False,0,0,0.007977323471393271,Low Risk
518,45,8,0.0,2,1,1,36193.07,0,1,916,False,False,False,False,False,True,0,0,0.0006529423374274634,Low Risk
751,52,8,0.0,2,0,1,179291.85,0,5,629,False,True,True,False,False,True,0,0,0.0001021812675489195,Low Risk
663,44,2,117028.6,2,0,1,144680.18,0,4,919,True,False,True,False,False,False,0,0,0.00029592250844339535,Low Risk
423,36,5,97665.61,1,1,0,118372.55,1,2,936,False,False,False,False,False,True,1,1,0.9984592326718543,High Risk
655,67,6,148363.38,1,1,1,186995.17,0,5,241,True,False,True,False,True,False,0,0,0.0008600013242639349,Low Risk
683,29,0,133702.89,1,1,0,55582.54,1,1,388,False,True,True,False,True,False,1,1,0.9944911860338814,High Risk
669,29,7,0.0,2,1,1,138145.62,0,2,913,False,False,True,True,False,False,0,0,5.738916727072593e-05,Low Risk
649,38,1,122214.0,1,0,1,88965.46,0,3,591,False,False,True,False,False,False,0,0,0.00035226856220047696,Low Risk
625,55,8,118772.71,4,0,0,135853.62,1,1,532,True,False,False,False,True,False,1,1,0.9987741852065732,High Risk
789,27,6,0.0,2,1,0,103603.65,0,5,859,False,False,True,True,False,False,0,0,0.0005266496390156254,Low Risk
714,25,4,0.0,2,0,0,82500.84,0,4,327,False,False,False,True,False,False,0,0,0.013836801768009038,Low Risk
589,20,2,121093.29,2,1,0,3529.72,0,1,683,True,False,False,True,False,False,0,0,0.015318255399670074,Low Risk
489,28,1,79460.98,2,1,1,167973.63,0,3,232,True,False,True,False,True,False,0,0,0.0007744068558450898,Low Risk
691,30,7,101231.77,2,0,0,156529.44,0,2,368,True,False,True,True,False,False,0,0,0.006252568779346034,Low Risk
680,31,9,119825.75,2,1,1,101139.3,0,5,307,False,True,False,False,False,False,0,0,0.0003773212298434278,Low Risk
704,39,1,124640.51,1,1,0,116511.12,1,5,565,True,False,False,False,False,False,1,1,0.9996467415290006,High Risk
815,37,2,110777.26,2,1,0,2383.59,0,3,623,True,False,True,True,False,False,0,0,0.0027674300637698917,Low Risk
671,23,9,123943.18,1,1,1,159553.27,0,2,873,True,False,False,False,True,False,0,0,0.0013161078449218243,Low Risk
626,35,4,88109.81,1,1,1,32825.5,0,5,279,True,False,True,False,False,True,0,0,0.001308805701923829,Low Risk
628,43,3,184926.61,1,1,0,122937.57,0,4,642,False,True,True,True,False,False,0,0,0.0006006825058593884,Low Risk
574,39,5,119013.86,1,1,0,103421.91,0,4,904,False,False,False,False,False,False,0,0,0.006185220882224522,Low Risk
521,39,7,0.0,2,0,1,653.58,0,4,912,False,False,True,False,True,False,0,0,0.00017541319033838502,Low Risk
559,62,6,118756.62,1,1,1,20367.68,0,5,931,False,False,True,False,True,False,0,0,0.00011457981948512885,Low Risk
623,29,1,0.0,2,0,0,39382.06,0,2,252,False,False,False,False,False,True,0,0,0.03312756006282378,Low Risk
769,34,7,115101.5,1,0,0,57841.89,1,2,804,True,False,True,False,False,True,1,1,0.9985060754061229,High Risk
723,37,3,94661.53,2,1,0,121239.65,0,2,279,True,False,True,False,False,True,0,0,0.007303871705510863,Low Risk
